week_start,Commodity_Name,Province_Name,Price
2024-07-08,Beras,Kepulauan Bangka Belitung,15150.0
2024-07-15,Beras,Kepulauan Bangka Belitung,15150.0
2024-07-22,Beras,Kepulauan Bangka Belitung,15150.0
2024-07-29,Beras,Kepulauan Bangka Belitung,15150.0
2024-08-05,Beras,Kepulauan Bangka Belitung,15028.57
2024-08-12,Beras,Kepulauan Bangka Belitung,14978.57
2024-08-19,Beras,Kepulauan Bangka Belitung,15000.0
2024-08-26,Beras,Kepulauan Bangka Belitung,15000.0
2024-09-02,Beras,Kepulauan Bangka Belitung,15016.67
2024-09-09,Beras,Kepulauan Bangka Belitung,15000.0
2024-09-16,Beras,Kepulauan Bangka Belitung,15000.0
2024-09-23,Beras,Kepulauan Bangka Belitung,15000.0
2024-09-30,Beras,Kepulauan Bangka Belitung,15000.0
2024-10-07,Beras,Kepulauan Bangka Belitung,15000.0
2024-10-14,Beras,Kepulauan Bangka Belitung,15000.0
2024-10-21,Beras,Kepulauan Bangka Belitung,15000.0
2024-10-28,Beras,Kepulauan Bangka Belitung,15000.0
2024-11-04,Beras,Kepulauan Bangka Belitung,15000.0
2024-11-11,Beras,Kepulauan Bangka Belitung,15000.0
2024-11-18,Beras,Kepulauan Bangka Belitung,15000.0
2024-11-25,Beras,Kepulauan Bangka Belitung,15000.0
2024-12-02,Beras,Kepulauan Bangka Belitung,15000.0
2024-12-09,Beras,Kepulauan Bangka Belitung,15000.0
2024-12-16,Beras,Kepulauan Bangka Belitung,15000.0
2024-12-23,Beras,Kepulauan Bangka Belitung,15000.0
2024-12-30,Beras,Kepulauan Bangka Belitung,15000.0
2025-01-06,Beras,Kepulauan Bangka Belitung,15000.0
2025-01-13,Beras,Kepulauan Bangka Belitung,15000.0
2025-01-20,Beras,Kepulauan Bangka Belitung,15050.0
2025-01-27,Beras,Kepulauan Bangka Belitung,15050.0
2025-02-03,Beras,Kepulauan Bangka Belitung,15078.57
2025-02-10,Beras,Kepulauan Bangka Belitung,15050.0
2025-02-17,Beras,Kepulauan Bangka Belitung,15050.0
2025-02-24,Beras,Kepulauan Bangka Belitung,15050.0
2025-03-03,Beras,Kepulauan Bangka Belitung,15050.0
2025-03-10,Beras,Kepulauan Bangka Belitung,15000.0
2025-03-17,Beras,Kepulauan Bangka Belitung,15000.0
2025-03-24,Beras,Kepulauan Bangka Belitung,15000.0
2025-03-31,Beras,Kepulauan Bangka Belitung,15000.0
2025-04-07,Beras,Kepulauan Bangka Belitung,15000.0
2025-04-14,Beras,Kepulauan Bangka Belitung,15000.0
2025-04-21,Beras,Kepulauan Bangka Belitung,15000.0
2025-04-28,Beras,Kepulauan Bangka Belitung,15000.0
2025-05-05,Beras,Kepulauan Bangka Belitung,15000.0
2025-05-12,Beras,Kepulauan Bangka Belitung,15000.0
2025-05-19,Beras,Kepulauan Bangka Belitung,15083.33
2025-05-26,Beras,Kepulauan Bangka Belitung,15221.43
2025-06-02,Beras,Kepulauan Bangka Belitung,15250.0
2025-06-09,Beras,Kepulauan Bangka Belitung,15250.0
2025-06-16,Beras,Kepulauan Bangka Belitung,15250.0
2025-06-23,Beras,Kepulauan Bangka Belitung,15250.0
2025-06-30,Beras,Kepulauan Bangka Belitung,15250.0
2025-07-07,Beras,Kepulauan Bangka Belitung,15250.0
2025-07-14,Beras,Kepulauan Bangka Belitung,15385.71
2025-07-21,Beras,Kepulauan Bangka Belitung,15400.0
2025-07-28,Beras,Kepulauan Bangka Belitung,15400.0
2025-08-04,Beras,Kepulauan Bangka Belitung,15400.0
2025-08-11,Beras,Kepulauan Bangka Belitung,15364.29
2025-08-18,Beras,Kepulauan Bangka Belitung,15307.14
2025-08-25,Beras,Kepulauan Bangka Belitung,15300.0
2025-09-01,Beras,Kepulauan Bangka Belitung,15300.0
2025-09-08,Beras,Kepulauan Bangka Belitung,15350.0
2025-09-15,Beras,Kepulauan Bangka Belitung,15350.0
2025-09-22,Beras,Kepulauan Bangka Belitung,15350.0
2025-09-29,Beras,Kepulauan Bangka Belitung,15350.0
2025-10-06,Beras,Kepulauan Bangka Belitung,15300.0
2025-10-13,Beras,Kepulauan Bangka Belitung,15300.0
2025-10-20,Beras,Kepulauan Bangka Belitung,15300.0
2025-10-27,Beras,Kepulauan Bangka Belitung,15300.0
2025-11-03,Beras,Kepulauan Bangka Belitung,15300.0
2025-11-10,Beras,Kepulauan Bangka Belitung,15300.0
2025-11-17,Beras,Kepulauan Bangka Belitung,15300.0
2025-11-24,Beras,Kepulauan Bangka Belitung,15300.0
2025-12-01,Beras,Kepulauan Bangka Belitung,15300.0
2025-12-08,Beras,Kepulauan Bangka Belitung,15300.0
2025-12-15,Beras,Kepulauan Bangka Belitung,15300.0
2025-12-22,Beras,Kepulauan Bangka Belitung,15300.0
2025-12-29,Beras,Kepulauan Bangka Belitung,15300.0
2026-01-05,Beras,Kepulauan Bangka Belitung,15214.29
2026-01-12,Beras,Kepulauan Bangka Belitung,15150.0
2026-01-19,Beras,Kepulauan Bangka Belitung,15150.0
2026-01-26,Beras,Kepulauan Bangka Belitung,15150.0
2026-02-02,Beras,Kepulauan Bangka Belitung,15150.0
2026-02-09,Beras,Kepulauan Bangka Belitung,15150.0
2022-12-26,Beras,Kepulauan Riau,13150.0
2023-01-02,Beras,Kepulauan Riau,13164.29
2023-01-09,Beras,Kepulauan Riau,13050.0
2023-01-16,Beras,Kepulauan Riau,12935.71
2023-01-23,Beras,Kepulauan Riau,12935.71
2023-01-30,Beras,Kepulauan Riau,13092.86
2023-02-06,Beras,Kepulauan Riau,13200.0
2023-02-13,Beras,Kepulauan Riau,13180.0
2023-02-20,Beras,Kepulauan Riau,13150.0
2023-02-27,Beras,Kepulauan Riau,13150.0
2023-03-06,Beras,Kepulauan Riau,13150.0
2023-03-13,Beras,Kepulauan Riau,13150.0
2023-03-20,Beras,Kepulauan Riau,13150.0
2023-03-27,Beras,Kepulauan Riau,13150.0
2023-04-03,Beras,Kepulauan Riau,13150.0
2023-04-10,Beras,Kepulauan Riau,13150.0
2023-04-17,Beras,Kepulauan Riau,13150.0
2023-04-24,Beras,Kepulauan Riau,13150.0
2023-05-01,Beras,Kepulauan Riau,13150.0
2023-05-08,Beras,Kepulauan Riau,13150.0
2023-05-15,Beras,Kepulauan Riau,13150.0
2023-05-22,Beras,Kepulauan Riau,13292.86
2023-05-29,Beras,Kepulauan Riau,13350.0
2023-06-05,Beras,Kepulauan Riau,13350.0
2023-06-12,Beras,Kepulauan Riau,13391.67
2023-06-19,Beras,Kepulauan Riau,13450.0
2023-06-26,Beras,Kepulauan Riau,13450.0
2023-07-03,Beras,Kepulauan Riau,13500.0
2023-07-10,Beras,Kepulauan Riau,13500.0
2023-07-17,Beras,Kepulauan Riau,13278.57
2023-07-24,Beras,Kepulauan Riau,13200.0
2023-07-31,Beras,Kepulauan Riau,13260.0
2023-08-07,Beras,Kepulauan Riau,13378.57
2023-08-14,Beras,Kepulauan Riau,13440.0
2023-08-21,Beras,Kepulauan Riau,13450.0
2023-08-28,Beras,Kepulauan Riau,13500.0
2023-09-04,Beras,Kepulauan Riau,13871.43
2023-09-11,Beras,Kepulauan Riau,13950.0
2023-09-18,Beras,Kepulauan Riau,14060.0
2023-09-25,Beras,Kepulauan Riau,14221.43
2023-10-02,Beras,Kepulauan Riau,14278.57
2023-10-09,Beras,Kepulauan Riau,14250.0
2023-10-16,Beras,Kepulauan Riau,14278.57
2023-10-23,Beras,Kepulauan Riau,14300.0
2023-10-30,Beras,Kepulauan Riau,14300.0
2023-11-06,Beras,Kepulauan Riau,14300.0
2023-11-13,Beras,Kepulauan Riau,14300.0
2023-11-20,Beras,Kepulauan Riau,14300.0
2023-11-27,Beras,Kepulauan Riau,14258.33
2023-12-04,Beras,Kepulauan Riau,14278.57
2023-12-11,Beras,Kepulauan Riau,14300.0
2023-12-18,Beras,Kepulauan Riau,14300.0
2023-12-25,Beras,Kepulauan Riau,14300.0
2024-01-01,Beras,Kepulauan Riau,14300.0
2024-01-08,Beras,Kepulauan Riau,14300.0
2024-01-15,Beras,Kepulauan Riau,14300.0
2024-01-22,Beras,Kepulauan Riau,14300.0
2024-01-29,Beras,Kepulauan Riau,14300.0
2024-02-05,Beras,Kepulauan Riau,14400.0
2024-02-12,Beras,Kepulauan Riau,14428.57
2024-02-19,Beras,Kepulauan Riau,14483.33
2024-02-26,Beras,Kepulauan Riau,14528.57
2024-03-04,Beras,Kepulauan Riau,14550.0
2024-03-11,Beras,Kepulauan Riau,14585.71
2024-03-18,Beras,Kepulauan Riau,14600.0
2024-03-25,Beras,Kepulauan Riau,14600.0
2024-04-01,Beras,Kepulauan Riau,14600.0
2024-04-08,Beras,Kepulauan Riau,14600.0
2024-04-15,Beras,Kepulauan Riau,14620.0
2024-04-22,Beras,Kepulauan Riau,14628.57
2024-04-29,Beras,Kepulauan Riau,14650.0
2024-05-06,Beras,Kepulauan Riau,14650.0
2024-05-13,Beras,Kepulauan Riau,14700.0
2024-05-20,Beras,Kepulauan Riau,14700.0
2024-05-27,Beras,Kepulauan Riau,14700.0
2024-06-03,Beras,Kepulauan Riau,14700.0
2024-06-10,Beras,Kepulauan Riau,14700.0
2024-06-17,Beras,Kepulauan Riau,14700.0
2024-06-24,Beras,Kepulauan Riau,14700.0
2024-07-01,Beras,Kepulauan Riau,14757.14
2024-07-08,Beras,Kepulauan Riau,14800.0
2024-07-15,Beras,Kepulauan Riau,14850.0
2024-07-22,Beras,Kepulauan Riau,14950.0
2024-07-29,Beras,Kepulauan Riau,14950.0
2024-08-05,Beras,Kepulauan Riau,14950.0
2024-08-12,Beras,Kepulauan Riau,14950.0
2024-08-19,Beras,Kepulauan Riau,14950.0
2024-08-26,Beras,Kepulauan Riau,14950.0
2024-09-02,Beras,Kepulauan Riau,15000.0
2024-09-09,Beras,Kepulauan Riau,15000.0
2024-09-16,Beras,Kepulauan Riau,15000.0
2024-09-23,Beras,Kepulauan Riau,14950.0
2024-09-30,Beras,Kepulauan Riau,14950.0
2024-10-07,Beras,Kepulauan Riau,14992.86
2024-10-14,Beras,Kepulauan Riau,15000.0
2024-10-21,Beras,Kepulauan Riau,15000.0
2024-10-28,Beras,Kepulauan Riau,15000.0
2024-11-04,Beras,Kepulauan Riau,14914.29
2024-11-11,Beras,Kepulauan Riau,14900.0
2024-11-18,Beras,Kepulauan Riau,14900.0
2024-11-25,Beras,Kepulauan Riau,14900.0
2024-12-02,Beras,Kepulauan Riau,14900.0
2024-12-09,Beras,Kepulauan Riau,15121.43
2024-12-16,Beras,Kepulauan Riau,15157.14
2024-12-23,Beras,Kepulauan Riau,15150.0
2024-12-30,Beras,Kepulauan Riau,15150.0
2025-01-06,Beras,Kepulauan Riau,15235.71
2025-01-13,Beras,Kepulauan Riau,15250.0
2025-01-20,Beras,Kepulauan Riau,15200.0
2025-01-27,Beras,Kepulauan Riau,15200.0
2025-02-03,Beras,Kepulauan Riau,15200.0
2025-02-10,Beras,Kepulauan Riau,15200.0
2025-02-17,Beras,Kepulauan Riau,15200.0
2025-02-24,Beras,Kepulauan Riau,15200.0
2025-03-03,Beras,Kepulauan Riau,15114.29
2025-03-10,Beras,Kepulauan Riau,15100.0
2025-03-17,Beras,Kepulauan Riau,15100.0
2025-03-24,Beras,Kepulauan Riau,15108.33
2025-03-31,Beras,Kepulauan Riau,15100.0
2025-04-07,Beras,Kepulauan Riau,15100.0
2025-04-14,Beras,Kepulauan Riau,15116.67
2025-04-21,Beras,Kepulauan Riau,15100.0
2025-04-28,Beras,Kepulauan Riau,15107.14
2025-05-05,Beras,Kepulauan Riau,15100.0
2025-05-12,Beras,Kepulauan Riau,15120.0
2025-05-19,Beras,Kepulauan Riau,15100.0
2025-05-26,Beras,Kepulauan Riau,15000.0
2025-06-02,Beras,Kepulauan Riau,15121.43
2025-06-09,Beras,Kepulauan Riau,15107.14
2025-06-16,Beras,Kepulauan Riau,15100.0
2025-06-23,Beras,Kepulauan Riau,15121.43
2025-06-30,Beras,Kepulauan Riau,15100.0
2025-07-07,Beras,Kepulauan Riau,15150.0
2025-07-14,Beras,Kepulauan Riau,15150.0
2025-07-21,Beras,Kepulauan Riau,15200.0
2025-07-28,Beras,Kepulauan Riau,15200.0
2025-08-04,Beras,Kepulauan Riau,15200.0
2025-08-11,Beras,Kepulauan Riau,15200.0
2025-08-18,Beras,Kepulauan Riau,15171.43
2025-08-25,Beras,Kepulauan Riau,15150.0
2025-09-01,Beras,Kepulauan Riau,15171.43
2025-09-08,Beras,Kepulauan Riau,15157.14
2025-09-15,Beras,Kepulauan Riau,15150.0
2025-09-22,Beras,Kepulauan Riau,15150.0
2025-09-29,Beras,Kepulauan Riau,15150.0
2025-10-06,Beras,Kepulauan Riau,15150.0
2025-10-13,Beras,Kepulauan Riau,15110.0
2025-10-20,Beras,Kepulauan Riau,14950.0
2025-10-27,Beras,Kepulauan Riau,14950.0
2025-11-03,Beras,Kepulauan Riau,14950.0
2025-11-10,Beras,Kepulauan Riau,14971.43
2025-11-17,Beras,Kepulauan Riau,14950.0
2025-11-24,Beras,Kepulauan Riau,14950.0
2025-12-01,Beras,Kepulauan Riau,14942.86
2025-12-08,Beras,Kepulauan Riau,14950.0
2025-12-15,Beras,Kepulauan Riau,15110.0
2025-12-22,Beras,Kepulauan Riau,15285.71
2025-12-29,Beras,Kepulauan Riau,15307.14
2026-01-05,Beras,Kepulauan Riau,15278.57
2026-01-12,Beras,Kepulauan Riau,15450.0
2026-01-19,Beras,Kepulauan Riau,15450.0
2026-01-26,Beras,Kepulauan Riau,15492.86
2026-02-02,Beras,Kepulauan Riau,15450.0
2026-02-09,Beras,Kepulauan Riau,15450.0
2022-12-26,Beras,Lampung,12000.0
2023-01-02,Beras,Lampung,12007.14
2023-01-09,Beras,Lampung,12021.43
2023-01-16,Beras,Lampung,12050.0
2023-01-23,Beras,Lampung,12135.71
2023-01-30,Beras,Lampung,12200.0
2023-02-06,Beras,Lampung,12300.0
2023-02-13,Beras,Lampung,12400.0
2023-02-20,Beras,Lampung,12420.0
2023-02-27,Beras,Lampung,12450.0
2023-03-06,Beras,Lampung,12450.0
2023-03-13,Beras,Lampung,12450.0
2023-03-20,Beras,Lampung,12450.0
2023-03-27,Beras,Lampung,12450.0
2023-04-03,Beras,Lampung,12400.0
2023-04-10,Beras,Lampung,12350.0
2023-04-17,Beras,Lampung,12350.0
2023-04-24,Beras,Lampung,12350.0
2023-05-01,Beras,Lampung,12350.0
2023-05-08,Beras,Lampung,12350.0
2023-05-15,Beras,Lampung,12350.0
2023-05-22,Beras,Lampung,12350.0
2023-05-29,Beras,Lampung,12350.0
2023-06-05,Beras,Lampung,12350.0
2023-06-12,Beras,Lampung,12350.0
2023-06-19,Beras,Lampung,12350.0
2023-06-26,Beras,Lampung,12350.0
2023-07-03,Beras,Lampung,12350.0
2023-07-10,Beras,Lampung,12350.0
2023-07-17,Beras,Lampung,12350.0
2023-07-24,Beras,Lampung,12392.86
2023-07-31,Beras,Lampung,12400.0
2023-08-07,Beras,Lampung,12442.86
2023-08-14,Beras,Lampung,12470.0
2023-08-21,Beras,Lampung,12721.43
2023-08-28,Beras,Lampung,12800.0
2023-09-04,Beras,Lampung,12885.71
2023-09-11,Beras,Lampung,12900.0
2023-09-18,Beras,Lampung,13100.0
2023-09-25,Beras,Lampung,13250.0
2023-10-02,Beras,Lampung,13250.0
2023-10-09,Beras,Lampung,13335.71
2023-10-16,Beras,Lampung,13578.57
2023-10-23,Beras,Lampung,13600.0
2023-10-30,Beras,Lampung,13600.0
2023-11-06,Beras,Lampung,13600.0
2023-11-13,Beras,Lampung,13600.0
2023-11-20,Beras,Lampung,13600.0
2023-11-27,Beras,Lampung,13600.0
2023-12-04,Beras,Lampung,13628.57
2023-12-11,Beras,Lampung,13650.0
2023-12-18,Beras,Lampung,13650.0
2023-12-25,Beras,Lampung,13650.0
2024-01-01,Beras,Lampung,13650.0
2024-01-08,Beras,Lampung,13678.57
2024-01-15,Beras,Lampung,13692.86
2024-01-22,Beras,Lampung,13807.14
2024-01-29,Beras,Lampung,13921.43
2024-02-05,Beras,Lampung,14192.86
2024-02-12,Beras,Lampung,14292.86
2024-02-19,Beras,Lampung,14691.67
2024-02-26,Beras,Lampung,14800.0
2024-03-04,Beras,Lampung,14800.0
2024-03-11,Beras,Lampung,14792.86
2024-03-18,Beras,Lampung,14542.86
2024-03-25,Beras,Lampung,14625.0
2024-04-01,Beras,Lampung,14785.71
2024-04-08,Beras,Lampung,14700.0
2024-04-15,Beras,Lampung,14660.0
2024-04-22,Beras,Lampung,14271.43
2024-04-29,Beras,Lampung,14107.14
2024-05-06,Beras,Lampung,14057.14
2024-05-13,Beras,Lampung,14020.0
2024-05-20,Beras,Lampung,13960.0
2024-05-27,Beras,Lampung,13950.0
2024-06-03,Beras,Lampung,13978.57
2024-06-10,Beras,Lampung,13964.29
2024-06-17,Beras,Lampung,13950.0
2024-06-24,Beras,Lampung,13950.0
2024-07-01,Beras,Lampung,13971.43
2024-07-08,Beras,Lampung,14078.57
2024-07-15,Beras,Lampung,14050.0
2024-07-22,Beras,Lampung,14121.43
2024-07-29,Beras,Lampung,14178.57
2024-08-05,Beras,Lampung,14200.0
2024-08-12,Beras,Lampung,14200.0
2024-08-19,Beras,Lampung,14210.0
2024-08-26,Beras,Lampung,14292.86
2024-09-02,Beras,Lampung,14300.0
2024-09-09,Beras,Lampung,14350.0
2024-09-16,Beras,Lampung,14350.0
2024-09-23,Beras,Lampung,14385.71
2024-09-30,Beras,Lampung,14400.0
2024-10-07,Beras,Lampung,14335.71
2024-10-14,Beras,Lampung,14400.0
2024-10-21,Beras,Lampung,14471.43
2024-10-28,Beras,Lampung,14500.0
2024-11-04,Beras,Lampung,14500.0
2024-11-11,Beras,Lampung,14500.0
2024-11-18,Beras,Lampung,14500.0
2024-11-25,Beras,Lampung,14500.0
2024-12-02,Beras,Lampung,14500.0
2024-12-09,Beras,Lampung,14500.0
2024-12-16,Beras,Lampung,14500.0
2024-12-23,Beras,Lampung,14500.0
2024-12-30,Beras,Lampung,14542.86
2025-01-06,Beras,Lampung,14550.0
2025-01-13,Beras,Lampung,14550.0
2025-01-20,Beras,Lampung,14510.0
2025-01-27,Beras,Lampung,14500.0
2025-02-03,Beras,Lampung,14500.0
2025-02-10,Beras,Lampung,14500.0
2025-02-17,Beras,Lampung,14500.0
2025-02-24,Beras,Lampung,14542.86
2025-03-03,Beras,Lampung,14578.57
2025-03-10,Beras,Lampung,14685.71
2025-03-17,Beras,Lampung,14714.29
2025-03-24,Beras,Lampung,14750.0
2025-03-31,Beras,Lampung,14750.0
2025-04-07,Beras,Lampung,14750.0
2025-04-14,Beras,Lampung,14750.0
2025-04-21,Beras,Lampung,14707.14
2025-04-28,Beras,Lampung,14578.57
2025-05-05,Beras,Lampung,14521.43
2025-05-12,Beras,Lampung,14470.0
2025-05-19,Beras,Lampung,14408.33
2025-05-26,Beras,Lampung,14500.0
2025-06-02,Beras,Lampung,14500.0
2025-06-09,Beras,Lampung,14528.57
2025-06-16,Beras,Lampung,14607.14
2025-06-23,Beras,Lampung,14635.71
2025-06-30,Beras,Lampung,14657.14
2025-07-07,Beras,Lampung,14678.57
2025-07-14,Beras,Lampung,14742.86
2025-07-21,Beras,Lampung,14785.71
2025-07-28,Beras,Lampung,14778.57
2025-08-04,Beras,Lampung,14778.57
2025-08-11,Beras,Lampung,14778.57
2025-08-18,Beras,Lampung,14785.71
2025-08-25,Beras,Lampung,14800.0
2025-09-01,Beras,Lampung,14771.43
2025-09-08,Beras,Lampung,14800.0
2025-09-15,Beras,Lampung,14800.0
2025-09-22,Beras,Lampung,14835.71
2025-09-29,Beras,Lampung,14850.0
2025-10-06,Beras,Lampung,14850.0
2025-10-13,Beras,Lampung,14850.0
2025-10-20,Beras,Lampung,14830.0
2025-10-27,Beras,Lampung,14750.0
2025-11-03,Beras,Lampung,14792.86
2025-11-10,Beras,Lampung,14764.29
2025-11-17,Beras,Lampung,14707.14
2025-11-24,Beras,Lampung,14700.0
2025-12-01,Beras,Lampung,14600.0
2025-12-08,Beras,Lampung,14600.0
2025-12-15,Beras,Lampung,14600.0
2025-12-22,Beras,Lampung,14700.0
2025-12-29,Beras,Lampung,14721.43
2026-01-05,Beras,Lampung,14750.0
2026-01-12,Beras,Lampung,14750.0
2026-01-19,Beras,Lampung,14750.0
2026-01-26,Beras,Lampung,14750.0
2026-02-02,Beras,Lampung,14771.43
2026-02-09,Beras,Lampung,14837.5
2022-12-26,Beras,Maluku,13528.57
2023-01-02,Beras,Maluku,13628.57
2023-01-09,Beras,Maluku,13721.43
2023-01-16,Beras,Maluku,13700.0
2023-01-23,Beras,Maluku,13700.0
2023-01-30,Beras,Maluku,13700.0
2023-02-06,Beras,Maluku,13928.57
2023-02-13,Beras,Maluku,13950.0
2023-02-20,Beras,Maluku,13950.0
2023-02-27,Beras,Maluku,14028.57
2023-03-06,Beras,Maluku,14100.0
2023-03-13,Beras,Maluku,14141.67
2023-03-20,Beras,Maluku,14390.0
2023-03-27,Beras,Maluku,14435.71
2023-04-03,Beras,Maluku,14450.0
2023-04-10,Beras,Maluku,14533.33
2023-04-17,Beras,Maluku,14550.0
2023-04-24,Beras,Maluku,14550.0
2023-05-01,Beras,Maluku,14550.0
2023-05-08,Beras,Maluku,14664.29
2023-05-15,Beras,Maluku,14750.0
2023-05-22,Beras,Maluku,14800.0
2023-05-29,Beras,Maluku,14800.0
2023-06-05,Beras,Maluku,14680.0
2023-06-12,Beras,Maluku,14650.0
2023-06-19,Beras,Maluku,14660.0
2023-06-26,Beras,Maluku,14700.0
2023-07-03,Beras,Maluku,14750.0
2023-07-10,Beras,Maluku,14750.0
2023-07-17,Beras,Maluku,14716.67
2023-07-24,Beras,Maluku,14700.0
2023-07-31,Beras,Maluku,14340.0
2023-08-07,Beras,Maluku,14064.29
2023-08-14,Beras,Maluku,14050.0
2023-08-21,Beras,Maluku,14014.29
2023-08-28,Beras,Maluku,14135.71
2023-09-04,Beras,Maluku,14278.57
2023-09-11,Beras,Maluku,14450.0
2023-09-18,Beras,Maluku,14550.0
2023-09-25,Beras,Maluku,14650.0
2023-10-02,Beras,Maluku,14650.0
2023-10-09,Beras,Maluku,14650.0
2023-10-16,Beras,Maluku,14828.57
2023-10-23,Beras,Maluku,15085.71
2023-10-30,Beras,Maluku,15020.0
2023-11-06,Beras,Maluku,15228.57
2023-11-13,Beras,Maluku,15257.14
2023-11-20,Beras,Maluku,15250.0
2023-11-27,Beras,Maluku,15257.14
2023-12-04,Beras,Maluku,15250.0
2023-12-11,Beras,Maluku,15250.0
2023-12-18,Beras,Maluku,15228.57
2023-12-25,Beras,Maluku,15220.0
2024-01-01,Beras,Maluku,15221.43
2024-01-08,Beras,Maluku,15200.0
2024-01-15,Beras,Maluku,15200.0
2024-01-22,Beras,Maluku,15200.0
2024-01-29,Beras,Maluku,15192.86
2024-02-05,Beras,Maluku,15391.67
2024-02-12,Beras,Maluku,15466.67
2024-02-19,Beras,Maluku,15558.33
2024-02-26,Beras,Maluku,15600.0
2024-03-04,Beras,Maluku,15678.57
2024-03-11,Beras,Maluku,15757.14
2024-03-18,Beras,Maluku,15850.0
2024-03-25,Beras,Maluku,15850.0
2024-04-01,Beras,Maluku,15928.57
2024-04-08,Beras,Maluku,15950.0
2024-04-15,Beras,Maluku,15950.0
2024-04-22,Beras,Maluku,15933.33
2024-04-29,Beras,Maluku,16000.0
2024-05-06,Beras,Maluku,15885.71
2024-05-13,Beras,Maluku,16030.0
2024-05-20,Beras,Maluku,16130.0
2024-05-27,Beras,Maluku,16171.43
2024-06-03,Beras,Maluku,16200.0
2024-06-10,Beras,Maluku,16200.0
2024-06-17,Beras,Maluku,16200.0
2024-06-24,Beras,Maluku,16200.0
2024-07-01,Beras,Maluku,16185.71
2024-07-08,Beras,Maluku,16192.86
2024-07-15,Beras,Maluku,16157.14
2024-07-22,Beras,Maluku,16150.0
2024-07-29,Beras,Maluku,16150.0
2024-08-05,Beras,Maluku,16150.0
2024-08-12,Beras,Maluku,16200.0
2024-08-19,Beras,Maluku,16200.0
2024-08-26,Beras,Maluku,16200.0
2024-09-02,Beras,Maluku,16200.0
2024-09-09,Beras,Maluku,16200.0
2024-09-16,Beras,Maluku,16200.0
2024-09-23,Beras,Maluku,16157.14
2024-09-30,Beras,Maluku,16214.29
2024-10-07,Beras,Maluku,16207.14
2024-10-14,Beras,Maluku,16150.0
2024-10-21,Beras,Maluku,16150.0
2024-10-28,Beras,Maluku,16150.0
2024-11-04,Beras,Maluku,16150.0
2024-11-11,Beras,Maluku,16150.0
2024-11-18,Beras,Maluku,16150.0
2024-11-25,Beras,Maluku,16116.67
2024-12-02,Beras,Maluku,16100.0
2024-12-09,Beras,Maluku,16100.0
2024-12-16,Beras,Maluku,16100.0
2024-12-23,Beras,Maluku,16100.0
2024-12-30,Beras,Maluku,16100.0
2025-01-06,Beras,Maluku,16100.0
2025-01-13,Beras,Maluku,16100.0
2025-01-20,Beras,Maluku,16100.0
2025-01-27,Beras,Maluku,16071.43
2025-02-03,Beras,Maluku,16050.0
2025-02-10,Beras,Maluku,16090.0
2025-02-17,Beras,Maluku,16200.0
2025-02-24,Beras,Maluku,16178.57
2025-03-03,Beras,Maluku,16221.43
2025-03-10,Beras,Maluku,16216.67
2025-03-17,Beras,Maluku,16150.0
2025-03-24,Beras,Maluku,16150.0
2025-03-31,Beras,Maluku,16150.0
2025-04-07,Beras,Maluku,16150.0
2025-04-14,Beras,Maluku,16191.67
2025-04-21,Beras,Maluku,16200.0
2025-04-28,Beras,Maluku,16200.0
2025-05-05,Beras,Maluku,16200.0
2025-05-12,Beras,Maluku,16200.0
2025-05-19,Beras,Maluku,16408.33
2025-05-26,Beras,Maluku,16671.43
2025-06-02,Beras,Maluku,16650.0
2025-06-09,Beras,Maluku,16692.86
2025-06-16,Beras,Maluku,16828.57
2025-06-23,Beras,Maluku,16928.57
2025-06-30,Beras,Maluku,16978.57
2025-07-07,Beras,Maluku,17121.43
2025-07-14,Beras,Maluku,17071.43
2025-07-21,Beras,Maluku,17000.0
2025-07-28,Beras,Maluku,16900.0
2025-08-04,Beras,Maluku,16857.14
2025-08-11,Beras,Maluku,16850.0
2025-08-18,Beras,Maluku,16892.86
2025-08-25,Beras,Maluku,16864.29
2025-09-01,Beras,Maluku,16850.0
2025-09-08,Beras,Maluku,16850.0
2025-09-15,Beras,Maluku,16850.0
2025-09-22,Beras,Maluku,16885.71
2025-09-29,Beras,Maluku,16950.0
2025-10-06,Beras,Maluku,17014.29
2025-10-13,Beras,Maluku,16900.0
2025-10-20,Beras,Maluku,16900.0
2025-10-27,Beras,Maluku,16878.57
2025-11-03,Beras,Maluku,16857.14
2025-11-10,Beras,Maluku,16850.0
2025-11-17,Beras,Maluku,16721.43
2025-11-24,Beras,Maluku,16700.0
2025-12-01,Beras,Maluku,16700.0
2025-12-08,Beras,Maluku,16700.0
2025-12-15,Beras,Maluku,16670.0
2025-12-22,Beras,Maluku,16650.0
2025-12-29,Beras,Maluku,16650.0
2026-01-05,Beras,Maluku,16650.0
2026-01-12,Beras,Maluku,16650.0
2026-01-19,Beras,Maluku,16650.0
2026-01-26,Beras,Maluku,16692.86
2026-02-02,Beras,Maluku,16700.0
2026-02-09,Beras,Maluku,16700.0
2022-12-26,Beras,Maluku Utara,13000.0
2023-01-02,Beras,Maluku Utara,13000.0
2023-01-09,Beras,Maluku Utara,13000.0
2023-01-16,Beras,Maluku Utara,13035.71
2023-01-23,Beras,Maluku Utara,13471.43
2023-01-30,Beras,Maluku Utara,13600.0
2023-02-06,Beras,Maluku Utara,13600.0
2023-02-13,Beras,Maluku Utara,13600.0
2023-02-20,Beras,Maluku Utara,13600.0
